Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
20191023 9:53 PM,71,51,49,SE,15,23,29.46,0,Fair
20191023 10:53 PM,69,52,54,SE,14,26,29.47,0,Fair
20191023 11:53 PM,69,52,54,SSE,16,24,29.47,0,Fair
20191024 12:53 AM,67,53,61,SSE,16,23,29.47,0,Fair
20191024 1:53 AM,66,54,65,SSE,14,25,29.46,0,Fair
20191024 2:53 AM,65,55,70,SSE,12,22,29.47,0,Fair
20191024 3:53 AM,65,55,70,SSE,12,0,29.46,0,Fair
20191024 4:53 AM,64,55,72,SSE,13,0,29.46,0,Fair
20191024 5:53 AM,64,56,75,SSE,14,0,29.47,0,Mostly Cloudy
20191024 6:53 AM,64,56,75,SSE,14,21,29.48,0,Mostly Cloudy
20191024 7:53 AM,63,56,78,SE,10,0,29.49,0,Mostly Cloudy
20191024 8:53 AM,64,57,78,SSE,13,20,29.5,0,Mostly Cloudy
20191024 9:53 AM,66,57,73,S,18,25,29.5,0,Mostly Cloudy
20191024 10:53 AM,70,59,68,SSE,12,22,29.49,0,Mostly Cloudy
20191024 11:53 AM,72,60,66,SSE,15,23,29.49,0,Cloudy
20191024 12:53 PM,75,60,60,S,14,0,29.46,0,Mostly Cloudy
20191024 1:53 PM,76,61,60,S,10,0,29.43,0,Mostly Cloudy
20191024 2:53 PM,75,63,66,S,7,0,29.4,0,Light Rain
20191024 3:53 PM,62,60,93,NE,15,0,29.4,0.2,Light Rain with Thunder
20191024 4:53 PM,60,57,90,WNW,6,0,29.44,0.2,Heavy T-Storm
20191024 5:53 PM,59,56,90,VAR,5,0,29.46,0.3,Light Rain
20191024 6:53 PM,59,56,90,VAR,3,0,29.48,0,Cloudy
20191024 7:53 PM,58,55,90,VAR,6,0,29.47,0,Light Rain
20191024 8:53 PM,58,55,90,NNW,14,0,29.5,0.1,Light Rain
20191024 9:53 PM,54,52,93,N,8,0,29.53,0,Rain
20191024 10:53 PM,53,50,89,NW,15,0,29.56,0.1,Rain
20191024 11:53 PM,52,49,89,NW,14,0,29.56,0.2,Light Rain
20191025 12:53 AM,51,48,89,NW,15,0,29.57,0,Rain
20191025 1:53 AM,50,48,93,NW,17,0,29.57,0.1,Light Rain
20191025 2:53 AM,49,47,93,WNW,12,0,29.57,0.2,Heavy Rain
20191025 3:53 AM,48,45,89,WNW,16,26,29.57,0,Light Rain
20191025 4:53 AM,47,44,90,NW,20,28,29.56,0,Light Drizzle
20191025 5:53 AM,47,44,90,NW,17,26,29.56,0,Light Rain
20191025 6:53 AM,45,43,93,WNW,14,26,29.57,0,Light Rain
20191025 7:53 AM,47,44,90,NW,17,0,29.57,0,Light Rain
20191025 8:53 AM,47,45,93,NW,18,25,29.59,0,Light Rain
20191025 9:53 AM,48,45,89,NW,18,25,29.59,0,Cloudy
20191025 10:53 AM,48,45,89,NW,17,0,29.59,0,Cloudy
20191025 11:53 AM,48,46,93,NW,18,28,29.59,0,Light Rain
20191025 12:53 PM,49,46,90,NW,18,0,29.58,0,Fog
20191025 1:53 PM,49,47,93,NW,16,0,29.55,0,Light Drizzle
20191025 2:53 PM,50,47,89,NW,15,0,29.53,0,Light Drizzle
20191025 3:53 PM,50,47,89,NW,14,0,29.53,0,Light Drizzle
20191025 4:53 PM,50,47,89,NW,15,23,29.53,0,Light Drizzle
20191025 5:53 PM,50,47,89,NW,16,0,29.53,0,Light Drizzle
20191025 6:53 PM,49,46,90,NW,15,0,29.53,0,Cloudy
20191025 7:53 PM,49,47,93,NW,15,0,29.54,0,Light Drizzle
20191025 8:53 PM,49,47,93,NW,16,0,29.54,0,Light Drizzle
20191025 9:53 PM,49,47,93,NW,14,0,29.54,0,Cloudy
20191025 10:53 PM,50,46,86,NNW,13,22,29.52,0,Cloudy
20191025 11:53 PM,50,46,86,NW,13,0,29.49,0,Cloudy
20191026 12:53 AM,49,45,86,WNW,15,0,29.47,0,Cloudy
20191026 1:53 AM,49,45,86,NW,15,22,29.45,0,Cloudy
20191026 2:53 AM,49,45,86,NW,13,0,29.43,0,Cloudy
20191026 3:53 AM,49,45,86,WNW,15,0,29.41,0,Cloudy
20191026 4:53 AM,49,45,86,WNW,13,0,29.4,0,Light Drizzle
20191026 5:53 AM,49,46,90,WNW,9,0,29.39,0,Light Drizzle
20191026 6:53 AM,49,46,90,NW,14,23,29.39,0,Light Drizzle
20191026 7:53 AM,49,45,86,NW,16,23,29.39,0,Mostly Cloudy
20191026 8:53 AM,51,46,83,NNW,20,0,29.37,0,Partly Cloudy
20191026 9:53 AM,53,47,80,NW,17,23,29.38,0,Mostly Cloudy
20191026 10:53 AM,55,47,74,WNW,14,0,29.38,0,Mostly Cloudy
20191026 11:53 AM,60,47,62,WNW,13,0,29.38,0,Fair
20191026 12:53 PM,63,47,56,NNW,15,0,29.36,0,Fair
20191026 1:53 PM,66,47,50,NNW,12,22,29.33,0,Fair
20191026 2:53 PM,67,47,49,WNW,12,0,29.31,0,Fair
20191026 3:53 PM,68,47,47,WNW,9,0,29.31,0,Fair
20191026 4:53 PM,69,46,44,WNW,8,0,29.31,0,Fair
20191026 5:53 PM,68,45,43,WSW,6,0,29.31,0,Fair
20191026 6:53 PM,66,46,48,CALM,0,0,29.31,0,Fair
20191026 7:53 PM,60,49,67,SE,3,0,29.32,0,Fair
20191026 8:53 PM,59,49,69,SSE,3,0,29.32,0,Fair
20191026 9:53 PM,56,49,77,ESE,5,0,29.34,0,Fair
20191026 10:53 PM,56,49,77,ESE,5,0,29.34,0,Fair
20191026 11:53 PM,54,48,80,ESE,6,0,29.34,0,Fair
20191027 12:53 AM,54,47,77,SE,5,0,29.34,0,Fair
20191027 1:53 AM,57,46,67,SSE,7,0,29.34,0,Fair
20191027 2:53 AM,57,46,67,SSE,8,0,29.34,0,Fair
20191027 3:53 AM,55,45,69,SSE,9,0,29.34,0,Fair
20191027 4:53 AM,54,45,72,SE,7,0,29.35,0,Fair
20191027 5:53 AM,51,44,77,ESE,6,0,29.36,0,Fair
20191027 6:53 AM,51,44,77,SE,5,0,29.37,0,Fair
20191027 7:53 AM,51,44,77,SE,7,0,29.4,0,Fair
20191027 8:53 AM,54,43,66,SSE,13,0,29.42,0,Fair
20191027 9:53 AM,58,43,58,SSE,12,0,29.44,0,Fair
20191027 10:53 AM,65,40,40,S,9,0,29.44,0,Fair
20191027 11:53 AM,69,39,33,SSE,13,0,29.43,0,Fair
20191027 12:53 PM,73,39,29,S,9,0,29.42,0,Fair
20191027 1:53 PM,74,35,24,S,13,20,29.4,0,Fair
20191027 2:53 PM,75,35,23,S,12,23,29.38,0,Fair
20191027 3:53 PM,76,38,25,SSE,13,0,29.37,0,Fair
20191027 4:53 PM,76,40,27,SSE,16,21,29.37,0,Fair
20191027 5:53 PM,75,40,28,SSE,14,18,29.37,0,Fair
20191027 6:53 PM,72,42,34,S,7,0,29.38,0,Fair
20191027 7:53 PM,67,45,45,ESE,5,0,29.4,0,Fair
20191027 8:53 PM,64,45,50,SE,6,0,29.41,0,Fair
20191027 9:53 PM,64,47,54,ESE,7,0,29.42,0,Fair
20191027 10:53 PM,63,49,60,SE,7,0,29.43,0,Fair
20191027 11:53 PM,64,51,63,SE,8,0,29.43,0,Fair
20191028 12:53 AM,62,52,70,SE,7,0,29.44,0,Fair
20191028 1:53 AM,62,54,75,SSE,9,0,29.44,0,Fair
20191028 2:53 AM,61,54,78,SSE,8,0,29.46,0,Fair
20191028 3:53 AM,59,53,81,S,5,0,29.46,0,Fair
20191028 4:53 AM,58,53,84,SSE,6,0,29.46,0,Fair
20191028 5:53 AM,57,54,89,SSE,7,0,29.47,0,Fair
20191028 6:53 AM,59,55,87,S,8,0,29.47,0,Mostly Cloudy
20191028 7:53 AM,57,54,89,S,5,0,29.48,0,Mostly Cloudy
20191028 8:53 AM,57,55,93,S,6,0,29.49,0,Mostly Cloudy
20191028 9:53 AM,58,55,90,WSW,3,0,29.5,0,Cloudy
20191028 10:53 AM,59,54,83,CALM,0,0,29.5,0,Haze
20191028 11:53 AM,60,56,86,WSW,3,0,29.5,0,Cloudy
20191028 12:53 PM,63,57,81,S,6,0,29.48,0,Haze
20191028 1:53 PM,64,59,84,S,7,0,29.44,0,Cloudy
20191028 2:53 PM,65,59,81,SSE,7,0,29.43,0,Cloudy
20191028 3:53 PM,65,60,84,CALM,0,0,29.42,0,Light Drizzle
20191028 4:53 PM,59,56,90,NW,12,0,29.45,0,Light Rain
20191028 5:53 PM,57,53,87,NW,12,0,29.45,0,Cloudy
20191028 6:53 PM,56,52,87,NNW,8,0,29.48,0,Light Rain
20191028 7:53 PM,54,51,90,NNW,10,21,29.51,0,Light Drizzle
20191028 8:53 PM,54,50,86,NNW,10,0,29.52,0,Cloudy
20191028 9:53 PM,53,50,89,NNW,10,0,29.54,0,Cloudy
20191028 10:53 PM,52,50,93,N,12,0,29.56,0,Light Rain
20191028 11:53 PM,51,48,89,N,10,0,29.57,0,Light Drizzle
20191029 12:53 AM,50,48,93,NNW,10,0,29.57,0,Light Rain
20191029 1:53 AM,50,47,89,N,8,0,29.57,0,Cloudy
20191029 2:53 AM,50,47,89,N,9,0,29.56,0,Light Drizzle
20191029 3:53 AM,48,45,89,NNW,13,0,29.58,0,Light Drizzle
20191029 4:53 AM,47,44,90,N,10,0,29.57,0,Light Drizzle
20191029 5:53 AM,46,44,93,NNW,8,0,29.58,0,Light Drizzle
20191029 6:53 AM,46,43,89,N,6,0,29.57,0,Light Drizzle
20191029 7:53 AM,46,43,89,NNE,8,0,29.55,0,Cloudy
20191029 8:53 AM,46,43,89,N,10,0,29.56,0,Light Drizzle
20191029 9:53 AM,46,43,89,VAR,6,0,29.58,0,Light Drizzle
20191029 10:53 AM,46,43,89,N,9,18,29.57,0,Light Drizzle
20191029 11:53 AM,47,44,90,N,9,0,29.56,0,Light Drizzle
20191029 12:53 PM,48,45,89,N,9,0,29.54,0,Cloudy
20191029 1:53 PM,48,45,89,VAR,6,18,29.51,0,Cloudy
20191029 2:53 PM,48,45,89,NNW,10,22,29.49,0,Cloudy
20191029 3:53 PM,48,45,89,N,7,23,29.47,0,Cloudy
20191029 4:53 PM,49,45,86,NNW,9,21,29.47,0,Light Rain
20191029 5:53 PM,47,44,90,N,14,21,29.46,0,Cloudy
20191029 6:53 PM,47,44,90,N,8,0,29.47,0,Light Rain
20191029 7:53 PM,47,44,90,NW,12,0,29.5,0,Light Rain
20191029 8:53 PM,46,43,89,N,8,0,29.48,0.2,Light Rain
20191029 9:53 PM,45,43,93,WNW,8,24,29.49,0.6,Heavy T-Storm
20191029 10:53 PM,45,43,93,N,10,0,29.5,0.2,Light Rain
20191029 11:53 PM,45,42,90,NNW,14,0,29.49,0,Light Rain
20191030 12:53 AM,45,43,93,NNW,10,0,29.48,0,Cloudy
20191030 1:53 AM,45,43,93,NNW,13,0,29.49,0,Light Rain
20191030 2:53 AM,46,43,89,NNW,10,0,29.47,0,Light Drizzle
20191030 3:53 AM,45,43,93,NNW,14,0,29.47,0,Cloudy
20191030 4:53 AM,44,42,93,NNW,12,0,29.47,0,Cloudy
20191030 5:53 AM,44,42,93,NNW,7,0,29.48,0.2,Heavy T-Storm
20191030 6:53 AM,45,42,90,NNW,8,0,29.49,0.1,Cloudy
20191030 7:53 AM,45,43,93,NNW,8,0,29.48,0,Light Rain
20191030 8:53 AM,45,42,90,N,10,21,29.49,0,Light Rain with Thunder
20191030 9:53 AM,44,41,89,WNW,15,0,29.56,0,Thunder
20191030 10:53 AM,44,41,89,NNW,20,0,29.56,0,Cloudy
20191030 11:53 AM,44,40,85,NW,17,25,29.57,0,Cloudy
20191030 12:53 PM,44,39,82,NNW,21,0,29.58,0,Cloudy / Windy
20191030 1:53 PM,44,40,85,NNW,13,0,29.56,0,Cloudy
20191030 2:53 PM,45,39,80,NW,18,25,29.57,0,Cloudy
20191030 3:53 PM,45,38,76,NNW,20,0,29.57,0,Cloudy
20191030 4:53 PM,44,37,76,NW,20,30,29.59,0,Cloudy
20191030 5:53 PM,43,36,76,NW,23,30,29.62,0,Cloudy / Windy
20191030 6:53 PM,43,35,74,NW,24,32,29.66,0,Cloudy / Windy
20191030 7:53 PM,41,34,76,NW,25,33,29.7,0,Cloudy / Windy
20191030 8:53 PM,40,32,73,NNW,20,30,29.74,0,Cloudy
20191030 9:53 PM,40,30,68,NNW,23,35,29.76,0,Cloudy / Windy
20191030 10:53 PM,40,29,65,NNW,22,31,29.79,0,Cloudy / Windy
20191030 11:53 PM,40,28,63,NNW,22,31,29.8,0,Cloudy / Windy
20191031 12:53 AM,39,27,62,NNW,20,28,29.82,0,Mostly Cloudy
20191031 1:53 AM,37,27,67,NNW,21,29,29.84,0,Mostly Cloudy / Windy
20191031 2:53 AM,36,26,67,NNW,17,28,29.84,0,Mostly Cloudy
20191031 3:53 AM,34,26,73,NNW,18,0,29.86,0,Mostly Cloudy
20191031 4:53 AM,33,25,72,NNW,15,0,29.86,0,Fair
20191031 5:53 AM,32,24,73,NNW,12,0,29.88,0,Fair
20191031 6:53 AM,32,24,73,NNW,13,0,29.9,0,Fair
20191031 7:53 AM,31,24,76,NW,12,0,29.92,0,Fair
20191031 8:53 AM,34,24,67,NW,12,0,29.94,0,Fair
20191031 9:53 AM,36,23,59,NW,13,0,29.96,0,Fair
20191031 10:53 AM,38,23,55,NW,13,0,29.96,0,Fair
20191031 11:53 AM,42,22,45,WNW,8,0,29.96,0,Fair
20191031 12:53 PM,44,22,42,VAR,6,0,29.94,0,Fair
20191031 1:53 PM,48,22,36,VAR,7,0,29.9,0,Fair
20191031 2:53 PM,48,20,33,VAR,6,0,29.88,0,Fair
20191031 3:53 PM,51,19,28,NW,8,0,29.86,0,Fair
20191031 4:53 PM,52,20,28,NNW,7,0,29.85,0,Fair
20191031 5:53 PM,51,18,27,CALM,0,0,29.85,0,Fair
20191031 6:53 PM,47,24,41,CALM,0,0,29.85,0,Fair
20191031 7:53 PM,43,29,58,ESE,3,0,29.85,0,Fair
20191031 8:53 PM,41,30,65,SE,3,0,29.86,0,Fair
20191031 9:53 PM,39,30,70,CALM,0,0,29.86,0,Fair
20191031 10:53 PM,39,30,70,CALM,0,0,29.86,0,Fair
20191031 11:53 PM,40,28,63,CALM,0,0,29.85,0,Fair
20191101 12:53 AM,37,28,70,CALM,0,0,29.84,0,Fair
20191101 1:53 AM,37,26,65,SE,3,0,29.83,0,Fair
20191101 2:53 AM,36,27,70,SE,3,0,29.84,0,Fair
20191101 3:53 AM,36,26,67,SE,6,0,29.84,0,Fair
20191101 4:53 AM,36,26,67,SE,3,0,29.82,0,Fair
20191101 5:53 AM,35,27,72,CALM,0,0,29.83,0,Fair
20191101 6:53 AM,37,25,62,S,5,0,29.82,0,Fair
20191101 7:53 AM,37,25,62,SSE,7,0,29.82,0,Fair
20191101 8:53 AM,40,25,55,S,8,0,29.83,0,Fair
20191101 9:53 AM,45,26,48,SSE,12,0,29.83,0,Fair
20191101 10:53 AM,50,25,38,SSE,12,0,29.83,0,Fair
20191101 11:53 AM,52,24,34,SSE,12,0,29.82,0,Fair
20191101 12:53 PM,55,23,29,S,8,0,29.78,0,Fair
20191101 1:53 PM,58,25,28,S,9,0,29.73,0,Fair
20191101 2:53 PM,60,22,23,S,13,0,29.69,0,Fair
20191101 3:53 PM,61,22,22,S,10,0,29.67,0,Fair
20191101 4:53 PM,61,22,22,SSE,8,0,29.67,0,Fair
20191101 5:53 PM,60,23,24,S,7,17,29.66,0,Fair
20191101 6:53 PM,57,25,29,SSE,7,0,29.69,0,Fair
20191101 7:53 PM,52,30,43,CALM,0,0,29.72,0,Fair
20191101 8:53 PM,50,32,50,SE,3,0,29.73,0,Fair
20191101 9:53 PM,47,33,59,E,5,0,29.75,0,Fair
20191101 10:53 PM,47,32,56,E,5,0,29.77,0,Fair
20191101 11:53 PM,45,33,63,CALM,0,0,29.79,0,Fair
20191102 12:53 AM,44,34,68,CALM,0,0,29.79,0,Fair
20191102 1:53 AM,41,34,76,CALM,0,0,29.81,0,Fair
20191102 2:53 AM,40,34,79,CALM,0,0,29.82,0,Fair
20191102 3:53 AM,39,33,79,CALM,0,0,29.83,0,Fair
20191102 4:53 AM,38,33,83,NNW,6,0,29.85,0,Fair
20191102 5:53 AM,41,36,82,NW,3,0,29.86,0,Fair
20191102 6:53 AM,39,35,86,NW,7,0,29.86,0,Fair
20191102 7:53 AM,38,32,79,NW,7,0,29.88,0,Fair
20191102 8:53 AM,42,34,73,NNW,7,0,29.9,0,Fair
20191102 9:53 AM,49,34,56,N,8,0,29.92,0,Fair
20191102 10:53 AM,56,33,42,NNE,13,20,29.93,0,Fair
20191102 11:53 AM,60,32,35,N,10,0,29.93,0,Fair
20191102 12:53 PM,61,30,31,NE,9,0,29.91,0,Fair
20191102 1:53 PM,63,30,29,NNE,9,0,29.88,0,Fair
20191102 2:53 PM,65,29,26,NNE,6,0,29.85,0,Partly Cloudy
20191102 3:53 PM,65,26,23,N,8,0,29.83,0,Partly Cloudy
20191102 4:53 PM,65,26,23,VAR,3,0,29.81,0,Partly Cloudy
20191102 5:53 PM,62,28,28,VAR,3,0,29.8,0,Partly Cloudy
20191102 6:53 PM,58,32,37,CALM,0,0,29.79,0,Fair
20191102 7:53 PM,52,36,54,CALM,0,0,29.79,0,Fair
20191102 8:53 PM,49,37,64,CALM,0,0,29.79,0,Fair
20191102 9:53 PM,46,37,71,CALM,0,0,29.79,0,Fair
20191102 10:53 PM,45,37,74,CALM,0,0,29.78,0,Fair
20191102 11:53 PM,45,37,74,CALM,0,0,29.78,0,Fair
20191103 12:53 AM,42,36,79,CALM,0,0,29.78,0,Fair
20191103 1:53 AM,42,36,79,ESE,3,0,29.76,0,Partly Cloudy
20191103 2:53 AM,41,36,82,ESE,3,0,29.75,0,Fair
20191103 3:53 AM,44,36,73,ESE,3,0,29.75,0,Fair
20191103 4:53 AM,44,34,68,ESE,5,0,29.74,0,Fair
20191103 5:53 AM,43,34,71,ESE,6,0,29.73,0,Fair
20191103 6:53 AM,43,34,71,SE,5,0,29.73,0,Fair
20191103 7:53 AM,42,34,73,CALM,0,0,29.72,0,Mostly Cloudy
20191103 8:53 AM,48,37,66,CALM,0,0,29.72,0,Partly Cloudy
20191103 9:53 AM,52,35,53,S,10,0,29.72,0,Mostly Cloudy
20191103 10:53 AM,56,36,47,SSE,9,0,29.71,0,Partly Cloudy
20191103 11:53 AM,61,36,39,S,8,0,29.69,0,Partly Cloudy
20191103 12:53 PM,64,36,35,S,8,0,29.65,0,Mostly Cloudy
20191103 1:53 PM,66,35,32,SSE,14,22,29.6,0,Mostly Cloudy
20191103 2:53 PM,67,36,32,SSE,12,0,29.57,0,Mostly Cloudy
20191103 3:53 PM,68,35,30,S,12,0,29.54,0,Mostly Cloudy
20191103 4:53 PM,68,32,26,S,14,23,29.51,0,Mostly Cloudy
20191103 5:53 PM,65,37,36,SSE,14,22,29.51,0,Mostly Cloudy
20191103 6:53 PM,63,37,38,SSE,10,21,29.5,0,Mostly Cloudy
20191103 7:53 PM,62,37,39,SSE,12,0,29.5,0,Mostly Cloudy
20191103 8:53 PM,60,38,44,SSE,10,0,29.5,0,Mostly Cloudy
20191103 9:53 PM,60,38,44,SSE,10,18,29.51,0,Mostly Cloudy
20191103 10:53 PM,57,40,53,SE,9,0,29.51,0,Mostly Cloudy
20191103 11:53 PM,58,40,51,SSE,10,0,29.51,0,Mostly Cloudy
20191103 12:53 AM,57,41,55,S,8,0,29.52,0,Cloudy
20191104 1:53 AM,56,42,60,SSE,13,0,29.5,0,Mostly Cloudy
20191104 2:53 AM,55,43,64,SSE,13,0,29.5,0,Mostly Cloudy
20191104 3:53 AM,54,44,69,SSE,12,0,29.49,0,Mostly Cloudy
20191104 4:53 AM,53,45,74,S,9,0,29.49,0,Mostly Cloudy
20191104 5:53 AM,53,46,77,SSE,13,0,29.49,0,Mostly Cloudy
20191104 6:53 AM,52,46,80,S,10,0,29.49,0,Mostly Cloudy
20191104 7:53 AM,52,46,80,SSE,9,0,29.49,0,Mostly Cloudy
20191104 8:53 AM,53,47,80,SSE,10,0,29.5,0,Fair
20191104 9:53 AM,57,49,74,S,13,0,29.5,0,Fair
20191104 10:53 AM,62,52,70,S,10,0,29.49,0,Fair
20191104 11:53 AM,67,53,61,S,16,0,29.48,0,Fair
20191104 12:53 PM,72,54,53,S,14,22,29.44,0,Fair
20191104 1:53 PM,75,55,50,S,15,21,29.41,0,Fair
20191104 2:53 PM,76,55,48,S,15,20,29.38,0,Fair
20191104 3:53 PM,77,56,48,S,10,23,29.38,0,Fair
20191104 4:53 PM,77,56,48,S,10,0,29.38,0,Fair
20191104 5:53 PM,77,56,48,SSW,10,0,29.39,0,Fair
20191104 6:53 PM,74,56,53,SSE,6,0,29.41,0,Fair
20191104 7:53 PM,72,57,59,SSE,6,0,29.42,0,Fair
20191104 8:53 PM,69,57,65,ESE,6,0,29.44,0,Fair
20191104 9:53 PM,68,57,68,ESE,7,0,29.46,0,Fair
20191104 10:53 PM,67,58,73,SE,12,0,29.48,0,Fair
20191104 11:53 PM,66,59,78,SE,10,0,29.51,0,Fair
20191104 12:53 AM,63,59,87,ESE,6,0,29.52,0,Fair
20191105 1:53 AM,64,60,87,SE,8,0,29.52,0,Cloudy
20191105 2:53 AM,65,61,87,SE,8,0,29.53,0,Cloudy
20191105 3:53 AM,64,61,90,SE,6,0,29.54,0,Cloudy
20191105 4:53 AM,64,62,93,SE,6,0,29.55,0,Cloudy
20191105 5:53 AM,64,62,93,SE,5,0,29.57,0,Fog
20191105 6:53 AM,64,62,93,CALM,0,0,29.59,0,Light Drizzle
20191105 7:53 AM,64,62,93,CALM,0,0,29.6,0,Light Drizzle
20191105 8:53 AM,65,63,93,VAR,3,0,29.63,0,Light Drizzle
20191105 9:53 AM,65,63,93,VAR,3,0,29.65,0,Light Drizzle
20191105 10:53 AM,66,63,90,E,5,0,29.66,0,Light Drizzle
20191105 11:53 AM,66,64,93,VAR,5,0,29.66,0,Light Drizzle
20191105 1:53 PM,64,61,90,N,6,0,29.62,0,Light Drizzle
20191105 2:53 PM,64,61,90,NW,7,0,29.62,0,Light Drizzle
20191105 3:53 PM,64,62,93,N,5,0,29.63,0,Light Drizzle
20191105 4:53 PM,64,62,93,VAR,3,0,29.63,0,Light Drizzle
20191105 5:53 PM,63,62,97,NW,7,0,29.63,0,Light Drizzle
20191105 6:53 PM,62,59,90,NW,7,0,29.64,0,Light Drizzle
20191105 7:53 PM,61,59,93,NNW,8,0,29.65,0,Light Drizzle
20191105 8:53 PM,61,59,93,NNW,5,0,29.66,0,Cloudy
20191105 9:53 PM,61,59,93,NNW,3,0,29.67,0,Cloudy
20191105 10:53 PM,61,60,97,CALM,0,0,29.68,0,Light Rain
20191105 11:53 PM,61,59,93,WNW,5,0,29.67,0,Fog
20191105 12:53 AM,61,60,97,CALM,0,0,29.66,0,Fog
20191106 1:53 AM,62,59,90,CALM,0,0,29.65,0,Cloudy
20191106 2:53 AM,64,62,93,W,3,0,29.66,0,Cloudy
20191106 3:53 AM,65,63,93,CALM,0,0,29.65,0,Cloudy
20191106 4:53 AM,66,63,90,SE,5,0,29.65,0,Cloudy
20191106 5:53 AM,66,64,93,SSE,6,0,29.65,0,Cloudy
20191106 6:53 AM,67,64,90,SSE,8,0,29.66,0,Cloudy
20191106 7:53 AM,67,64,90,SSE,8,0,29.68,0,Cloudy
20191106 8:53 AM,67,63,87,SSE,9,0,29.69,0,Cloudy
20191106 9:53 AM,67,61,81,S,9,0,29.71,0,Cloudy
20191106 10:53 AM,68,59,73,SSE,9,0,29.7,0,Cloudy
20191106 11:53 AM,72,60,66,S,8,0,29.68,0,Mostly Cloudy
20191106 12:53 PM,72,59,64,S,9,0,29.65,0,Cloudy
20191106 1:53 PM,76,61,60,SSE,12,0,29.61,0,Mostly Cloudy
20191106 2:53 PM,75,60,60,S,9,0,29.59,0,Mostly Cloudy
20191106 3:53 PM,76,60,58,S,6,0,29.58,0,Cloudy
20191106 4:53 PM,77,60,56,S,7,0,29.58,0,Cloudy
20191106 5:53 PM,76,59,56,SSE,13,0,29.56,0,Cloudy
20191106 6:53 PM,75,59,57,SSE,9,0,29.56,0,Cloudy
20191106 7:53 PM,74,60,62,SSE,3,0,29.57,0,Cloudy
20191106 8:53 PM,73,60,64,SE,8,0,29.57,0,Cloudy
20191106 9:53 PM,72,61,68,SE,12,0,29.56,0,Cloudy
20191106 10:53 PM,71,60,68,SE,9,0,29.56,0,Cloudy
20191106 11:53 PM,71,60,68,SSE,12,22,29.55,0,Cloudy
20191106 12:53 AM,70,60,71,S,8,0,29.55,0,Cloudy
20191107 1:53 AM,70,59,68,S,9,0,29.55,0,Cloudy
20191107 2:53 AM,70,58,65,VAR,3,0,29.56,0,Cloudy
20191107 3:53 AM,69,58,68,WNW,9,0,29.57,0,Cloudy
20191107 4:53 AM,65,63,93,SSW,3,0,29.59,0.2,Heavy T-Storm
20191107 5:53 AM,65,63,93,S,7,0,29.58,0.2,Light Rain
20191107 6:53 AM,65,62,90,CALM,0,0,29.59,0,Light Rain
20191107 7:53 AM,65,62,90,W,3,0,29.6,0.1,Light Rain
20191107 8:53 AM,55,52,89,N,18,29,29.66,0.1,Light Rain
20191107 9:53 AM,52,49,89,NNW,18,0,29.73,0,Light Rain
20191107 10:53 AM,50,47,89,NNW,15,0,29.76,0,Light Rain
20191107 11:53 AM,49,45,86,NNW,16,23,29.79,0,Cloudy
20191107 12:53 PM,47,44,90,N,14,25,29.79,0,Light Rain
20191107 1:53 PM,47,43,86,N,15,25,29.76,0,Cloudy
20191107 2:53 PM,46,41,83,N,14,24,29.77,0,Cloudy
20191107 3:53 PM,44,39,82,N,15,28,29.8,0,Cloudy
20191107 4:53 PM,43,39,86,NNW,17,0,29.82,0,Cloudy
20191107 5:53 PM,43,38,82,N,16,23,29.83,0,Cloudy
20191107 6:53 PM,44,38,79,N,12,0,29.83,0,Cloudy
20191107 7:53 PM,44,38,79,N,12,0,29.86,0,Cloudy
20191107 8:53 PM,45,39,80,N,10,0,29.88,0,Cloudy
20191107 9:53 PM,45,38,76,N,12,18,29.88,0,Cloudy
20191107 10:53 PM,44,38,79,N,15,0,29.89,0,Cloudy
20191107 11:53 PM,44,38,79,N,9,0,29.89,0,Cloudy
20191107 12:53 AM,44,38,79,N,8,0,29.9,0,Light Drizzle
20191108 1:53 AM,44,37,76,N,9,0,29.89,0,Cloudy
20191108 2:53 AM,44,36,73,N,8,0,29.88,0,Cloudy
20191108 3:53 AM,43,36,76,N,10,0,29.88,0,Cloudy
20191108 4:53 AM,43,36,76,N,7,0,29.88,0,Cloudy
20191108 5:53 AM,42,37,82,NNE,9,0,29.88,0,Cloudy
20191108 6:53 AM,43,37,80,N,3,0,29.9,0,Cloudy
20191108 7:53 AM,43,37,80,N,8,0,29.91,0,Cloudy
20191108 8:53 AM,43,37,80,N,9,0,29.92,0,Cloudy
20191108 9:53 AM,44,36,73,N,8,0,29.92,0,Cloudy
20191108 10:53 AM,46,36,68,N,8,0,29.93,0,Mostly Cloudy
20191108 11:53 AM,48,35,61,NE,8,0,29.92,0,Mostly Cloudy
20191108 12:53 PM,51,34,52,N,8,0,29.89,0,Mostly Cloudy
20191108 1:53 PM,53,33,47,VAR,6,0,29.85,0,Mostly Cloudy
20191108 2:53 PM,54,34,47,VAR,5,0,29.82,0,Mostly Cloudy
20191108 3:53 PM,56,34,44,NNW,8,0,29.82,0,Mostly Cloudy
20191108 4:53 PM,57,33,40,WNW,3,0,29.8,0,Mostly Cloudy
20191108 5:53 PM,55,33,43,ESE,3,0,29.79,0,Mostly Cloudy
20191108 6:53 PM,52,36,54,E,3,0,29.79,0,Partly Cloudy
